DATE,"COUNTRY 
CODE","TRANSP. 
METHOD",QUANTITY,Country,Code,CONTINENT
2017-01-25,SA,Sea,33660,South Africa,SA,AF
2017-01-25,NI,Sea,35886,Nicaragua,NI,AM
2017-01-25,DE,Air,33926,Denmark,DE,EU
2017-01-26,EC,Air,30452,Ecuador,EC,AM
2017-01-26,BH,Sea,39377,Bosnia and Herzegovina,BH,EU
2017-01-26,SM,Sea,38348,San Marino,SM,EU
2017-01-26,LA,Sea,39769,Latvia,LA,EU
2017-01-26,SN,Air,32111,Slovenia,SN,EU
2017-01-26,FR,Sea,35943,France,FR,EU
2017-01-26,LU,Air,31045,Luxembourg,LU,EU
2017-01-26,US,Sea,33413,United States,US,AM
2017-01-26,SP,Sea,39636,Spain,SP,EU
2017-01-26,LA,Sea,33839,Latvia,LA,EU
2017-01-26,GY,Sea,33601,Guyana,GY,AM
2017-01-26,MD,Air,34533,Moldova,MD,EU
2017-01-26,DR,Air,38863,Dominican Republic,DR,AM
2017-01-26,HS,Sea,34455,Holy See,HS,EU
2017-01-26,AT,Air,32020,Australia,AT,OC
2017-01-26,BA,Air,34521,Barbados,BA,AM
2017-01-26,PR,Air,38921,Puerto Rico,PR,AM
2017-01-26,ET,Sea,31935,Estonia,ET,EU
2017-01-26,MO,Air,36403,Monaco,MO,EU
2017-01-26,HS,Sea,31397,Holy See,HS,EU
2017-01-27,SM,Sea,33323,San Marino,SM,EU
2017-01-27,CH,Sea,32413,China,CH,AS
2017-01-27,NE,Air,35262,Netherlands,NE,EU
2017-01-27,RO,Air,39270,Romania,RO,EU
2017-01-27,BO,Sea,34203,Bolivia,BO,AM
2017-01-27,PA,Sea,39477,Panama,PA,AM
2017-01-27,FI,Sea,38111,Finland,FI,EU
2017-01-27,DR,Air,33993,Dominican Republic,DR,AM
2017-01-27,BU,Air,37838,Bulgaria,BU,EU
2017-01-27,BM,Sea,39141,Bahamas,BM,AM
2017-01-27,HO,Air,34315,Honduras,HO,AM
2017-01-27,MD,Air,32489,Moldova,MD,EU
2017-01-27,SM,Air,39928,San Marino,SM,EU
2017-01-27,JA,Sea,39386,Jamaica,JA,AM
2017-01-27,ET,Sea,34544,Estonia,ET,EU
2017-01-27,PO,Air,39975,Portugal,PO,EU
2017-01-27,BH,Sea,32952,Bosnia and Herzegovina,BH,EU
2017-01-27,LA,Air,37143,Latvia,LA,EU
2017-01-27,DE,Air,31773,Denmark,DE,EU
2017-01-27,AU,Air,30335,Austria,AU,EU
2017-01-28,BU,Air,35747,Bulgaria,BU,EU
2017-01-28,BA,Air,33359,Barbados,BA,AM
2017-01-28,PL,Sea,30761,Poland,PL,EU
2017-01-28,NI,Air,39805,Nicaragua,NI,AM
2017-01-28,FI,Air,32102,Finland,FI,EU
2017-01-28,RU,Air,35450,Russia,RU,EU
2017-01-28,SK,Sea,36928,South Korea,SK,AS
2017-01-28,NZ,Sea,39156,New Zealand,NZ,OC
2017-01-28,MN,Sea,30994,Montenegro,MN,EU
2017-01-28,GY,Air,35732,Guyana,GY,AM
2017-01-28,PL,Sea,35033,Poland,PL,EU
2017-01-28,SK,Sea,37796,South Korea,SK,AS
2017-01-28,EG,Sea,39663,Egypt,EG,AF
2017-01-28,BA,Sea,39876,Barbados,BA,AM
2017-01-28,SA,Air,37885,South Africa,SA,AF
2017-01-28,PL,Air,37221,Poland,PL,EU
2017-01-28,BZ,Sea,32284,Brazil,BZ,AM
2017-01-28,NE,Sea,33013,Netherlands,NE,EU
2017-01-28,IT,Sea,30064,Italy,IT,EU
2017-01-28,SP,Air,38401,Spain,SP,EU
2017-01-30,HT,Sea,39777,Haiti,HT,AM
2017-01-30,CT,Sea,38671,Croatia,CT,EU
2017-01-30,SM,Sea,38893,San Marino,SM,EU
2017-01-30,NI,Air,30338,Nicaragua,NI,AM
2017-01-30,BM,Air,30244,Bahamas,BM,AM
2017-01-30,IT,Sea,38567,Italy,IT,EU
2017-01-30,DE,Air,38708,Denmark,DE,EU
2017-01-30,SA,Sea,31145,South Africa,SA,AF
2017-01-30,JA,Air,34519,Jamaica,JA,AM
2017-01-30,SK,Sea,37025,South Korea,SK,AS
2017-01-30,MN,Sea,30355,Montenegro,MN,EU
2017-01-30,SE,Sea,37718,Serbia,SE,EU
2017-01-30,FR,Air,39127,France,FR,EU
2017-01-30,NE,Sea,33715,Netherlands,NE,EU
2017-01-30,CH,Air,37880,China,CH,AS
2017-01-30,MO,Air,38237,Monaco,MO,EU
2017-01-30,SU,Air,30706,Suriname,SU,AM
2017-01-30,MO,Sea,36502,Monaco,MO,EU
2017-01-30,CI,Air,37571,Cote d'Ivore,CI,AF
2017-01-30,UR,Sea,38808,Uruguay,UR,AM
2017-01-31,PE,Sea,38277,Peru,PE,AM
2017-01-31,SP,Air,33081,Spain,SP,EU
2017-01-31,EG,Air,36982,Egypt,EG,AF
2017-01-31,MA,Sea,35439,Malta,MA,EU
2017-01-31,JA,Sea,39243,Jamaica,JA,AM
2017-01-31,MN,Sea,31456,Montenegro,MN,EU
2017-01-31,GE,Sea,34921,Germany,GE,EU
2017-01-31,SA,Air,36476,South Africa,SA,AF
2017-01-31,BU,Air,36532,Bulgaria,BU,EU
2017-01-31,EC,Sea,32294,Ecuador,EC,AM
2017-01-31,CR,Sea,37958,Costa Rica,CR,AM
2017-01-31,IT,Air,33171,Italy,IT,EU
2017-01-31,CL,Sea,39596,Chile,CL,AM
2017-01-31,ES,Air,39152,El Salvador,ES,AM
2017-01-31,HS,Air,36380,Holy See,HS,EU
2017-01-31,BZ,Sea,37570,Brazil,BZ,AM
2017-01-31,GU,Air,33582,Guatemala,GU,AM
2017-01-31,EG,Air,33985,Egypt,EG,AF
2017-01-31,EQ,Air,30637,Equatorial Guinea,EQ,AF
2017-01-31,FR,Air,37768,France,FR,EU
2017-02-01,BE,Air,37377,Belize,BE,AM
2017-02-01,UR,Sea,33005,Uruguay,UR,AM
2017-02-01,SM,Air,38366,San Marino,SM,EU
2017-02-01,PO,Sea,30796,Portugal,PO,EU
2017-02-01,IC,Sea,36540,Iceland,IC,EU
2017-02-01,MO,Sea,36313,Monaco,MO,EU
2017-02-01,RU,Sea,32059,Russia,RU,EU
2017-02-01,RO,Sea,37993,Romania,RO,EU
2017-02-01,SA,Air,36324,South Africa,SA,AF
2017-02-01,AR,Air,31285,Argentina,AR,AM
2017-02-01,CZ,Air,31756,Czech Republic (Czechia),CZ,EU
2017-02-01,GR,Sea,35029,Greece,GR,EU
2017-02-01,FI,Air,39993,Finland,FI,EU
2017-02-01,CO,Sea,30202,Colombia,CO,AM
2017-02-01,HO,Air,36816,Honduras,HO,AM
2017-02-01,AU,Air,37700,Austria,AU,EU
2017-02-01,MR,Sea,37172,Morroco,MR,AF
2017-02-01,EC,Sea,37451,Ecuador,EC,AM
2017-02-01,AR,Air,39765,Argentina,AR,AM
2017-02-01,UK,Air,39999,United Kingdom,UK,EU
2017-02-02,MR,Sea,38294,Morroco,MR,AF
2017-02-02,PG,Sea,38741,Paraguay,PG,AM
2017-02-02,SD,Sea,31789,Sweden,SD,EU
2017-02-02,PA,Sea,30642,Panama,PA,AM
2017-02-02,BR,Sea,31566,Belarus,BR,EU
2017-02-02,CR,Air,36689,Costa Rica,CR,AM
2017-02-02,CI,Sea,38472,Cote d'Ivore,CI,AF
2017-02-02,UKR,Sea,34800,Ukraine,UKR,EU
2017-02-02,EC,Air,39861,Ecuador,EC,AM
2017-02-02,CT,Air,31748,Croatia,CT,EU
2017-02-02,ES,Air,32711,El Salvador,ES,AM
2017-02-02,US,Air,35638,United States,US,AM
2017-02-02,MN,Air,33598,Montenegro,MN,EU
2017-02-02,LC,Air,31779,Liechtenstein,LC,EU
2017-02-02,RO,Air,39163,Romania,RO,EU
2017-02-02,LI,Sea,34956,Lithuania,LI,EU
2017-02-02,HW,Air,32577,Hawaii,HW,AM
2017-02-02,RO,Sea,33396,Romania,RO,EU
2017-02-02,BU,Air,34800,Bulgaria,BU,EU
2017-02-02,BO,Air,32503,Bolivia,BO,AM
2017-02-03,LU,Air,39796,Luxembourg,LU,EU
2017-02-03,BG,Sea,37863,Belgium,BG,EU
2017-02-03,ES,Air,37708,El Salvador,ES,AM
2017-02-03,SE,Sea,36516,Serbia,SE,EU
2017-02-03,CU,Air,31009,Cuba,CU,AM
2017-02-03,CH,Air,32896,China,CH,AS
2017-02-03,HW,Air,37913,Hawaii,HW,AM
2017-02-03,CI,Sea,39852,Cote d'Ivore,CI,AF
2017-02-03,GE,Sea,37270,Germany,GE,EU
2017-02-03,SN,Air,36745,Slovenia,SN,EU
2017-02-03,LA,Sea,33380,Latvia,LA,EU
2017-02-03,CO,Air,34308,Colombia,CO,AM
2017-02-03,RU,Sea,32799,Russia,RU,EU
2017-02-03,BU,Air,30179,Bulgaria,BU,EU
2017-02-03,NO,Air,37332,Norway,NO,EU
2017-02-03,SA,Sea,37416,South Africa,SA,AF
2017-02-03,GU,Sea,37226,Guatemala,GU,AM
2017-02-03,BG,Air,32633,Belgium,BG,EU
2017-02-03,PL,Air,31859,Poland,PL,EU
2017-02-03,PG,Air,31460,Paraguay,PG,AM
2017-02-04,BA,Air,35124,Barbados,BA,AM
2017-02-04,CT,Air,34724,Croatia,CT,EU
2017-02-04,VE,Sea,39498,Venezuela,VE,AM
2017-02-04,DE,Sea,34836,Denmark,DE,EU
2017-02-04,AT,Sea,32510,Australia,AT,OC
2017-02-04,CO,Air,39792,Colombia,CO,AM
2017-02-04,GL,Air,38819,Greenland,GL,AM
2017-02-04,JP,Sea,36765,Japan,JP,AS
2017-02-04,FI,Sea,38929,Finland,FI,EU
2017-02-04,HS,Air,35914,Holy See,HS,EU
2017-02-04,PO,Air,32977,Portugal,PO,EU
2017-02-04,LC,Sea,39429,Liechtenstein,LC,EU
2017-02-04,CT,Sea,31729,Croatia,CT,EU
2017-02-04,MD,Sea,30851,Moldova,MD,EU
2017-02-04,AR,Air,37570,Argentina,AR,AM
2017-02-04,NM,Sea,34872,North Macedonia,NM,EU
2017-02-04,ET,Sea,32247,Estonia,ET,EU
2017-02-04,CH,Sea,37640,China,CH,AS
2017-02-04,SP,Sea,39928,Spain,SP,EU
2017-02-04,PA,Air,35291,Panama,PA,AM
2017-02-05,EC,Sea,34291,Ecuador,EC,AM
2017-02-05,NI,Sea,37986,Nicaragua,NI,AM
2017-02-05,NO,Sea,30223,Norway,NO,EU
2017-02-05,HO,Air,33481,Honduras,HO,AM
2017-02-05,BO,Sea,37445,Bolivia,BO,AM
2017-02-05,CA,Sea,34476,Canada,CA,AM
2017-02-05,BA,Air,38338,Barbados,BA,AM
2017-02-05,GR,Sea,38201,Greece,GR,EU
2017-02-05,BZ,Air,35274,Brazil,BZ,AM
2017-02-05,SD,Air,36199,Sweden,SD,EU
2017-02-05,HS,Air,36988,Holy See,HS,EU
2017-02-05,CT,Sea,31684,Croatia,CT,EU
2017-02-05,FI,Sea,32473,Finland,FI,EU
2017-02-05,IR,Air,34455,Ireland,IR,EU
2017-02-05,AL,Sea,38415,Albania,AL,EU
2017-02-05,RU,Air,30586,Russia,RU,EU
2017-02-05,BU,Air,39020,Bulgaria,BU,EU
2017-02-05,BE,Air,36723,Belize,BE,AM
2017-02-05,BH,Air,30529,Bosnia and Herzegovina,BH,EU
2017-02-05,SP,Sea,37767,Spain,SP,EU
2017-02-06,SL,Air,37076,Slovakia,SL,EU
2017-02-06,AT,Air,32229,Australia,AT,OC
2017-02-06,UKR,Air,35107,Ukraine,UKR,EU
2017-02-06,US,Air,36037,United States,US,AM
2017-02-06,SK,Sea,36129,South Korea,SK,AS
2017-02-06,PE,Air,33405,Peru,PE,AM
2017-02-06,SW,Sea,31482,Switzerland,SW,EU
2017-02-06,GR,Sea,38526,Greece,GR,EU
2017-02-06,GE,Air,33644,Germany,GE,EU
2017-02-06,ET,Air,33061,Estonia,ET,EU
2017-02-06,NO,Sea,30250,Norway,NO,EU
2017-02-06,AR,Air,39103,Argentina,AR,AM
2017-02-06,CT,Sea,30563,Croatia,CT,EU
2017-02-06,ES,Sea,39285,El Salvador,ES,AM
2017-02-06,AU,Sea,33002,Austria,AU,EU
2017-02-06,FR,Sea,34177,France,FR,EU
2017-02-06,FI,Air,34738,Finland,FI,EU
2017-02-06,JP,Sea,37801,Japan,JP,AS
2017-02-06,SL,Air,37628,Slovakia,SL,EU
2017-02-06,AU,Air,34263,Austria,AU,EU
2017-02-07,BO,Sea,39528,Bolivia,BO,AM
2017-02-07,AN,Sea,37675,Andorra,AN,EU
2017-02-07,LU,Sea,35629,Luxembourg,LU,EU
2017-02-07,SM,Sea,35281,San Marino,SM,EU
2017-02-07,GE,Air,33231,Germany,GE,EU
2017-02-07,GU,Sea,35787,Guatemala,GU,AM
2017-02-07,BH,Air,33902,Bosnia and Herzegovina,BH,EU
2017-02-07,MA,Air,32290,Malta,MA,EU
2017-02-07,MO,Sea,32955,Monaco,MO,EU
2017-02-07,GR,Air,35035,Greece,GR,EU
2017-02-07,ES,Air,35327,El Salvador,ES,AM
2017-02-07,UK,Sea,37814,United Kingdom,UK,EU
2017-02-07,PA,Sea,34037,Panama,PA,AM
2017-02-07,UR,Air,37507,Uruguay,UR,AM
2017-02-07,HS,Air,33607,Holy See,HS,EU
2017-02-07,AL,Sea,35826,Albania,AL,EU
2017-02-07,HO,Sea,32711,Honduras,HO,AM
2017-02-07,SA,Air,35785,South Africa,SA,AF
2017-02-07,CI,Air,35559,Cote d'Ivore,CI,AF
2017-02-07,BG,Air,38951,Belgium,BG,EU
2017-02-08,CU,Sea,30248,Cuba,CU,AM
2017-02-08,CO,Air,35824,Colombia,CO,AM
2017-02-08,CO,Sea,34532,Colombia,CO,AM
2017-02-08,IC,Sea,32542,Iceland,IC,EU
2017-02-08,GE,Air,30093,Germany,GE,EU
2017-02-08,ES,Air,39470,El Salvador,ES,AM
2017-02-08,CO,Air,35995,Colombia,CO,AM
2017-02-08,GL,Sea,32707,Greenland,GL,AM
2017-02-08,SE,Air,34730,Serbia,SE,EU
2017-02-08,US,Sea,37473,United States,US,AM
2017-02-08,MO,Air,38521,Monaco,MO,EU
2017-02-08,MN,Air,37819,Montenegro,MN,EU
2017-02-08,UKR,Air,37232,Ukraine,UKR,EU
2017-02-08,BA,Sea,32784,Barbados,BA,AM
2017-02-08,LI,Sea,35337,Lithuania,LI,EU
2017-02-08,SD,Sea,33533,Sweden,SD,EU
2017-02-08,BR,Air,35478,Belarus,BR,EU
2017-02-08,LU,Sea,37465,Luxembourg,LU,EU
2017-02-08,HT,Sea,34570,Haiti,HT,AM
2017-02-08,SP,Air,34575,Spain,SP,EU
2017-02-09,HU,Sea,31963,Hungary,HU,EU
2017-02-09,AR,Sea,34363,Argentina,AR,AM
2017-02-09,LU,Air,34498,Luxembourg,LU,EU
2017-02-09,DR,Sea,36832,Dominican Republic,DR,AM
2017-02-09,RO,Sea,35260,Romania,RO,EU
2017-02-09,AR,Sea,36698,Argentina,AR,AM
2017-02-09,NE,Air,38677,Netherlands,NE,EU
2017-02-09,RO,Sea,32255,Romania,RO,EU
2017-02-09,VE,Air,33972,Venezuela,VE,AM
2017-02-09,UKR,Air,32770,Ukraine,UKR,EU
2017-02-09,BH,Air,36220,Bosnia and Herzegovina,BH,EU
2017-02-09,GY,Sea,35559,Guyana,GY,AM
2017-02-09,CO,Sea,39753,Colombia,CO,AM
2017-02-09,MO,Sea,32134,Monaco,MO,EU
2017-02-09,MD,Air,36549,Moldova,MD,EU
2017-02-09,CA,Sea,37532,Canada,CA,AM
2017-02-09,HS,Air,36370,Holy See,HS,EU
2017-02-09,AL,Sea,36535,Albania,AL,EU
2017-02-09,IN,Sea,37811,India,IN,AS
2017-02-09,RO,Sea,38150,Romania,RO,EU
2017-02-10,CO,Air,34562,Colombia,CO,AM
2017-02-10,BU,Air,39401,Bulgaria,BU,EU
2017-02-10,SK,Air,39156,South Korea,SK,AS
2017-02-10,MO,Air,38982,Monaco,MO,EU
2017-02-10,HU,Sea,32529,Hungary,HU,EU
2017-02-10,NO,Sea,33675,Norway,NO,EU
2017-02-10,LI,Sea,35959,Lithuania,LI,EU
2017-02-10,CR,Sea,38461,Costa Rica,CR,AM
2017-02-10,IN,Sea,33512,India,IN,AS
2017-02-10,PA,Sea,30201,Panama,PA,AM
2017-02-10,BA,Sea,33115,Barbados,BA,AM
2017-02-10,MA,Sea,37206,Malta,MA,EU
2017-02-10,AU,Air,38737,Austria,AU,EU
2017-02-10,BE,Air,31118,Belize,BE,AM
2017-02-10,SL,Air,31752,Slovakia,SL,EU
2017-02-10,IN,Sea,33231,India,IN,AS
2017-02-10,BM,Sea,34135,Bahamas,BM,AM
2017-02-10,PL,Air,34504,Poland,PL,EU
2017-02-10,UKR,Sea,38957,Ukraine,UKR,EU
2017-02-10,JA,Air,37835,Jamaica,JA,AM
2017-02-11,CH,Sea,39002,China,CH,AS
2017-02-11,PA,Air,37987,Panama,PA,AM
2017-02-11,BM,Air,31305,Bahamas,BM,AM
2017-02-11,BE,Air,33049,Belize,BE,AM
2017-02-11,BE,Air,36456,Belize,BE,AM
2017-02-11,CT,Air,31478,Croatia,CT,EU
2017-02-11,CZ,Air,37991,Czech Republic (Czechia),CZ,EU
2017-02-11,AN,Air,38676,Andorra,AN,EU
2017-02-11,SK,Sea,37514,South Korea,SK,AS
2017-02-11,SK,Air,31635,South Korea,SK,AS
2017-02-11,FI,Air,30355,Finland,FI,EU
2017-02-11,MO,Air,36177,Monaco,MO,EU
2017-02-11,MN,Sea,31989,Montenegro,MN,EU
2017-02-11,MD,Sea,37185,Moldova,MD,EU
2017-02-11,NI,Air,32780,Nicaragua,NI,AM
2017-02-11,AL,Sea,35477,Albania,AL,EU
2017-02-11,MR,Air,36893,Morroco,MR,AF
2017-02-11,MD,Air,33255,Moldova,MD,EU
2017-02-11,MD,Sea,39846,Moldova,MD,EU
2017-02-11,US,Air,34170,United States,US,AM
2017-02-12,BU,Sea,39705,Bulgaria,BU,EU
2017-02-12,RO,Air,31496,Romania,RO,EU
2017-02-12,CI,Sea,37896,Cote d'Ivore,CI,AF
2017-02-12,GL,Sea,30025,Greenland,GL,AM
2017-02-12,VE,Air,32905,Venezuela,VE,AM
2017-02-12,EC,Air,31798,Ecuador,EC,AM
2017-02-12,SA,Sea,34182,South Africa,SA,AF
2017-02-12,IT,Sea,33259,Italy,IT,EU
2017-02-12,DE,Sea,36369,Denmark,DE,EU
2017-02-12,FR,Sea,32123,France,FR,EU
2017-02-12,SU,Sea,32464,Suriname,SU,AM
2017-02-12,JA,Air,38616,Jamaica,JA,AM
2017-02-12,UR,Sea,39701,Uruguay,UR,AM
2017-02-12,IC,Sea,36801,Iceland,IC,EU
2017-02-12,CA,Sea,30227,Canada,CA,AM
2017-02-12,MN,Sea,33618,Montenegro,MN,EU
2017-02-12,CT,Air,34549,Croatia,CT,EU
2017-02-12,VE,Air,32970,Venezuela,VE,AM
2017-02-12,BE,Sea,38508,Belize,BE,AM
2017-02-12,IN,Air,38098,India,IN,AS
2017-02-13,RU,Sea,36129,Russia,RU,EU
2017-02-13,NM,Air,38794,North Macedonia,NM,EU
2017-02-13,MN,Sea,32734,Montenegro,MN,EU
2017-02-13,EC,Air,33537,Ecuador,EC,AM
2017-02-13,BR,Air,31609,Belarus,BR,EU
2017-02-13,RO,Air,39875,Romania,RO,EU
2017-02-13,HU,Air,36419,Hungary,HU,EU
2017-02-13,VE,Sea,31827,Venezuela,VE,AM
2017-02-13,PG,Sea,34282,Paraguay,PG,AM
2017-02-13,SK,Air,32234,South Korea,SK,AS
2017-02-13,BU,Air,39548,Bulgaria,BU,EU
2017-02-13,NZ,Sea,36864,New Zealand,NZ,OC
2017-02-13,MR,Air,37852,Morroco,MR,AF
2017-02-13,PO,Sea,38376,Portugal,PO,EU
2017-02-13,PR,Air,37830,Puerto Rico,PR,AM
2017-02-13,BH,Sea,37015,Bosnia and Herzegovina,BH,EU
2017-02-13,BA,Sea,36546,Barbados,BA,AM
2017-02-13,CL,Sea,36207,Chile,CL,AM
2017-02-13,UK,Sea,36945,United Kingdom,UK,EU
2017-02-13,HT,Sea,30357,Haiti,HT,AM
2017-02-14,BM,Air,34014,Bahamas,BM,AM
2017-02-14,PA,Sea,32436,Panama,PA,AM
2017-02-14,UKR,Sea,36918,Ukraine,UKR,EU
2017-02-14,GY,Sea,38668,Guyana,GY,AM
2017-02-14,UKR,Sea,35997,Ukraine,UKR,EU
2017-02-14,PL,Sea,34172,Poland,PL,EU
2017-02-14,MR,Sea,36049,Morroco,MR,AF
2017-02-14,GR,Sea,39480,Greece,GR,EU
2017-02-14,MA,Air,31910,Malta,MA,EU
2017-02-14,NZ,Air,34835,New Zealand,NZ,OC
2017-02-14,SL,Sea,38515,Slovakia,SL,EU
2017-02-14,CZ,Air,35536,Czech Republic (Czechia),CZ,EU
2017-02-14,RO,Sea,37981,Romania,RO,EU
2017-02-14,SW,Air,34799,Switzerland,SW,EU
2017-02-14,BU,Sea,36695,Bulgaria,BU,EU
2017-02-14,DE,Air,32274,Denmark,DE,EU
2017-02-14,ES,Air,38612,El Salvador,ES,AM
2017-02-14,AR,Sea,34523,Argentina,AR,AM
2017-02-14,SW,Sea,35232,Switzerland,SW,EU
2017-02-14,BM,Air,39394,Bahamas,BM,AM
2017-02-15,GE,Air,35817,Germany,GE,EU
2017-02-15,NM,Sea,31247,North Macedonia,NM,EU
2017-02-15,BE,Air,39093,Belize,BE,AM
2017-02-15,NM,Sea,39901,North Macedonia,NM,EU
2017-02-15,BM,Sea,38153,Bahamas,BM,AM
2017-02-15,LA,Sea,38215,Latvia,LA,EU
2017-02-15,HU,Air,38316,Hungary,HU,EU
2017-02-15,BR,Air,33703,Belarus,BR,EU
2017-02-15,CU,Sea,33808,Cuba,CU,AM
2017-02-15,HW,Air,34315,Hawaii,HW,AM
2017-02-15,LU,Air,30798,Luxembourg,LU,EU
2017-02-15,NI,Air,36711,Nicaragua,NI,AM
2017-02-15,BR,Air,38031,Belarus,BR,EU
2017-02-15,SA,Sea,37914,South Africa,SA,AF
2017-02-15,CI,Air,33985,Cote d'Ivore,CI,AF
2017-02-15,HT,Air,34306,Haiti,HT,AM
2017-02-15,SW,Air,34794,Switzerland,SW,EU
2017-02-15,BZ,Sea,36833,Brazil,BZ,AM
2017-02-15,CI,Air,36828,Cote d'Ivore,CI,AF
2017-02-15,BH,Air,36571,Bosnia and Herzegovina,BH,EU
2017-02-16,SD,Air,35399,Sweden,SD,EU
2017-02-16,GL,Air,39060,Greenland,GL,AM
2017-02-16,US,Sea,34972,United States,US,AM
2017-02-16,GE,Air,32693,Germany,GE,EU
2017-02-16,GU,Sea,30698,Guatemala,GU,AM
2017-02-16,LU,Air,30728,Luxembourg,LU,EU
2017-02-16,IC,Air,34202,Iceland,IC,EU
2017-02-16,AR,Air,34631,Argentina,AR,AM
2017-02-16,BA,Sea,36292,Barbados,BA,AM
2017-02-16,PR,Sea,34677,Puerto Rico,PR,AM
2017-02-16,SL,Air,38264,Slovakia,SL,EU
2017-02-16,SL,Air,38388,Slovakia,SL,EU
2017-02-16,CA,Air,38963,Canada,CA,AM
2017-02-16,HS,Sea,34449,Holy See,HS,EU
2017-02-16,LU,Air,35615,Luxembourg,LU,EU
2017-02-16,RO,Air,35203,Romania,RO,EU
2017-02-16,HW,Air,33322,Hawaii,HW,AM
2017-02-16,DE,Air,39452,Denmark,DE,EU
2017-02-16,LI,Air,32423,Lithuania,LI,EU
2017-02-16,GY,Air,32939,Guyana,GY,AM
2017-02-17,DR,Sea,36860,Dominican Republic,DR,AM
2017-02-17,SU,Air,39144,Suriname,SU,AM
2017-02-17,GE,Air,39406,Germany,GE,EU
2017-02-17,JP,Sea,34810,Japan,JP,AS
2017-02-17,SW,Sea,33372,Switzerland,SW,EU
2017-02-17,JA,Sea,32878,Jamaica,JA,AM
2017-02-17,GY,Air,36456,Guyana,GY,AM
2017-02-17,GR,Sea,37559,Greece,GR,EU
2017-02-17,NE,Sea,31182,Netherlands,NE,EU
2017-02-17,PO,Sea,32625,Portugal,PO,EU
2017-02-17,GL,Air,36769,Greenland,GL,AM
2017-02-17,PL,Sea,33412,Poland,PL,EU
2017-02-17,CH,Sea,38072,China,CH,AS
2017-02-17,CU,Air,32112,Cuba,CU,AM
2017-02-17,SN,Sea,37231,Slovenia,SN,EU
2017-02-17,RO,Sea,31183,Romania,RO,EU
2017-02-17,MA,Air,30911,Malta,MA,EU
2017-02-17,SW,Sea,31169,Switzerland,SW,EU
2017-02-17,LI,Air,33802,Lithuania,LI,EU
2017-02-17,GL,Air,30713,Greenland,GL,AM
2017-02-18,HO,Sea,33235,Honduras,HO,AM
2017-02-18,CI,Air,35541,Cote d'Ivore,CI,AF
2017-02-18,MR,Air,30177,Morroco,MR,AF
2017-02-18,SN,Air,38111,Slovenia,SN,EU
2017-02-18,ET,Sea,37914,Estonia,ET,EU
2017-02-18,NZ,Air,37518,New Zealand,NZ,OC
2017-02-18,PL,Air,34646,Poland,PL,EU
2017-02-18,CA,Air,38884,Canada,CA,AM
2017-02-18,EQ,Air,37221,Equatorial Guinea,EQ,AF
2017-02-18,BA,Sea,35980,Barbados,BA,AM
2017-02-18,MR,Sea,33173,Morroco,MR,AF
2017-02-18,SE,Air,30935,Serbia,SE,EU
2017-02-18,PE,Air,36895,Peru,PE,AM
2017-02-18,AL,Sea,36293,Albania,AL,EU
2017-02-18,HU,Sea,30675,Hungary,HU,EU
2017-02-18,AR,Sea,34268,Argentina,AR,AM
2017-02-18,IR,Sea,38143,Ireland,IR,EU
2017-02-18,AL,Air,36795,Albania,AL,EU
2017-02-18,HO,Air,33479,Honduras,HO,AM
2017-02-18,GR,Air,39264,Greece,GR,EU
2017-02-19,PL,Air,32281,Poland,PL,EU
2017-02-19,BU,Air,37066,Bulgaria,BU,EU
2017-02-19,HT,Air,31614,Haiti,HT,AM
2017-02-19,CO,Air,30825,Colombia,CO,AM
2017-02-19,UK,Sea,35779,United Kingdom,UK,EU
2017-02-19,FR,Air,31417,France,FR,EU
2017-02-19,SN,Sea,38135,Slovenia,SN,EU
2017-02-19,AN,Sea,37669,Andorra,AN,EU
2017-02-19,DR,Sea,35743,Dominican Republic,DR,AM
2017-02-19,BH,Sea,33008,Bosnia and Herzegovina,BH,EU
2017-02-19,PE,Sea,31257,Peru,PE,AM
2017-02-19,SN,Sea,39974,Slovenia,SN,EU
2017-02-19,MN,Air,33146,Montenegro,MN,EU
2017-02-19,NM,Air,33672,North Macedonia,NM,EU
2017-02-19,HT,Sea,39298,Haiti,HT,AM
2017-02-19,IR,Sea,37927,Ireland,IR,EU
2017-02-19,PR,Air,39113,Puerto Rico,PR,AM
2017-02-19,NZ,Sea,35654,New Zealand,NZ,OC
2017-02-19,BA,Sea,36547,Barbados,BA,AM
2017-02-19,HT,Sea,37722,Haiti,HT,AM
2017-02-20,CT,Sea,33710,Croatia,CT,EU
2017-02-20,NO,Air,39307,Norway,NO,EU
2017-02-20,SN,Air,35916,Slovenia,SN,EU
2017-02-20,VE,Sea,30456,Venezuela,VE,AM
2017-02-20,MO,Sea,30072,Monaco,MO,EU
2017-02-20,AU,Sea,32524,Austria,AU,EU
2017-02-20,ES,Air,37991,El Salvador,ES,AM
2017-02-20,BH,Sea,36836,Bosnia and Herzegovina,BH,EU
2017-02-20,LU,Air,36556,Luxembourg,LU,EU
2017-02-20,SN,Sea,32064,Slovenia,SN,EU
2017-02-20,NE,Sea,39805,Netherlands,NE,EU
2017-02-20,ES,Sea,31528,El Salvador,ES,AM
2017-02-20,BH,Sea,32779,Bosnia and Herzegovina,BH,EU
2017-02-20,SN,Sea,34410,Slovenia,SN,EU
2017-02-20,BO,Sea,36140,Bolivia,BO,AM
